,user_id,quote_id,liked
1361,1,85,0.8
1362,2,85,0.8
1363,3,85,0.7
1364,4,85,0.8
1365,5,85,0.9
1366,6,85,0.9
1367,7,85,1.0
1368,8,85,0.6
1369,9,85,0.5
1370,10,85,0.6
1371,11,85,0.5
1372,12,85,0.4
1373,13,85,0.5
1374,14,85,0.9
1375,15,85,0.4
1376,0,86,0.8
1377,1,86,0.9
1378,2,86,1.0
1379,3,86,0.9
1380,4,86,0.7
1381,5,86,0.5
1382,6,86,0.6
1383,7,86,0.4
1384,8,86,0.8
1385,9,86,0.3
1386,10,86,0.4
1387,11,86,0.9
1388,12,86,0.4
1389,13,86,0.7
1390,14,86,0.5
1391,15,86,0.3
1392,0,87,0.8
1393,1,87,0.9
1394,2,87,0.9
1395,3,87,0.7
1396,4,87,0.8
1397,5,87,0.6
1398,6,87,0.7
1399,7,87,0.7
1400,8,87,0.5
1401,9,87,0.4
1402,10,87,0.4
1403,11,87,0.6
1404,12,87,0.5
1405,13,87,0.6
1406,14,87,0.8
1407,15,87,0.5
1408,0,88,0.9
1409,1,88,1.0
1410,2,88,1.0
1411,3,88,0.8
1412,4,88,0.9
1413,5,88,0.7
1414,6,88,0.8
1415,7,88,0.6
1416,8,88,0.8
1417,9,88,0.5
1418,10,88,0.5
1419,11,88,0.9
1420,12,88,0.4
1421,13,88,0.8
1422,14,88,0.6
1423,15,88,0.5
1424,0,89,0.8
1425,1,89,0.9
1426,2,89,0.7
1427,3,89,0.6
1428,4,89,0.5
1429,5,89,1.0
1430,6,89,0.8
1431,7,89,0.9
1432,8,89,0.4
1433,9,89,0.6
1434,10,89,0.5
1435,11,89,0.3
1436,12,89,0.2
1437,13,89,0.3
1438,14,89,0.7
1439,15,89,0.4
1440,0,90,0.8
1441,1,90,0.9
1442,2,90,0.6
1443,3,90,0.5
1444,4,90,0.9
1445,5,90,0.3
1446,6,90,0.4
1447,7,90,0.7
1448,8,90,0.8
1449,9,90,0.3
1450,10,90,0.2
1451,11,90,0.5
1452,12,90,0.6
1453,13,90,0.9
1454,14,90,0.5
1455,15,90,0.6
1456,0,91,0.8
1457,1,91,0.7
1458,2,91,0.8
1459,3,91,0.5
1460,4,91,0.9
1461,5,91,0.6
1462,6,91,0.7
1463,7,91,0.8
1464,8,91,0.6
1465,9,91,0.4
1466,10,91,0.5
1467,11,91,0.4
1468,12,91,0.6
1469,13,91,0.8
1470,14,91,0.9
1471,15,91,0.8
1472,0,92,0.6
1473,1,92,0.5
1474,2,92,0.5
1475,3,92,0.4
1476,4,92,0.6
1477,5,92,0.9
1478,6,92,0.8
1479,7,92,0.8
1480,8,92,0.4
1481,9,92,0.7
1482,10,92,0.6
1483,11,92,0.3
1484,12,92,0.7
1485,13,92,0.5
1486,14,92,0.8
1487,15,92,0.7
1488,0,93,0.8
1489,1,93,0.9
1490,2,93,1.0
1491,3,93,0.7
1492,4,93,0.9
1493,5,93,0.6
1494,6,93,0.8
1495,7,93,0.5
1496,8,93,0.7
1497,9,93,0.4
1498,10,93,0.5
1499,11,93,0.9
1500,12,93,0.4
1501,13,93,0.8
1502,14,93,0.6
1503,15,93,0.5
1504,0,94,0.8
1505,1,94,0.7
1506,2,94,0.9
1507,3,94,0.6
1508,4,94,0.8
1509,5,94,0.9
1510,6,94,1.0
1511,7,94,1.0
1512,8,94,0.5
1513,9,94,0.6
1514,10,94,0.7
1515,11,94,0.6
1516,12,94,0.4
1517,13,94,0.5
1518,14,94,0.8
1519,15,94,0.4
1520,0,95,0.9
1521,1,95,0.8
1522,2,95,0.6
1523,3,95,0.5
1524,4,95,0.7
1525,5,95,0.4
1526,6,95,0.5
1527,7,95,0.6
1528,8,95,0.5
1529,9,95,0.3
1530,10,95,0.2
1531,11,95,0.4
1532,12,95,0.3
1533,13,95,0.5
1534,14,95,0.4
1535,15,95,0.2
1536,0,96,0.8
1537,1,96,0.9
1538,2,96,1.0
1539,3,96,0.7
1540,4,96,0.8
1541,5,96,0.6
1542,6,96,0.9
1543,7,96,0.6
1544,8,96,0.5
1545,9,96,0.6
1546,10,96,0.7
1547,11,96,0.9
1548,12,96,0.4
1549,13,96,0.7
1550,14,96,0.8
1551,15,96,0.5
1552,0,97,0.9
1553,1,97,1.0
1554,2,97,0.9
1555,3,97,0.8
1556,4,97,0.8
1557,5,97,0.7
1558,6,97,0.8
1559,7,97,0.7
1560,8,97,0.6
1561,9,97,0.4
1562,10,97,0.4
1563,11,97,0.7
1564,12,97,0.5
1565,13,97,0.6
1566,14,97,0.5
1567,15,97,0.4
1568,0,98,0.8
1569,1,98,0.9
1570,2,98,0.9
1571,3,98,0.7
1572,4,98,0.8
1573,5,98,1.0
1574,6,98,0.9
1575,7,98,0.8
1576,8,98,0.6
1577,9,98,0.5
1578,10,98,0.4
1579,11,98,0.6
1580,12,98,0.4
1581,13,98,0.5
1582,14,98,0.6
1583,15,98,0.3
1584,0,99,0.9
1585,1,99,1.0
1586,2,99,0.8
1587,3,99,0.8
1588,4,99,0.9
1589,5,99,0.7
1590,6,99,0.6
1591,7,99,0.7
1592,8,99,0.9
1593,9,99,0.5
1594,10,99,0.4
1595,11,99,0.8
1596,12,99,0.7
1597,13,99,0.9
1598,14,99,0.6
1599,15,99,0.5
1600,0,100,0.9
1601,1,100,1.0
1602,2,100,0.9
1603,3,100,0.8
1604,4,100,0.8
1605,5,100,0.6
1606,6,100,0.7
1607,7,100,0.7
1608,8,100,0.8
1609,9,100,0.5
1610,10,100,0.4
1611,11,100,0.8
1612,12,100,0.6
1613,13,100,0.9
1614,14,100,0.7
1615,15,100,0.5
1616,0,101,0.9
1617,1,101,1.0
1618,2,101,0.9
1619,3,101,0.8
1620,4,101,1.0
1621,5,101,0.5
1622,6,101,0.6
1623,7,101,0.4
1624,8,101,1.0
1625,9,101,0.3
1626,10,101,0.4
1627,11,101,0.9
1628,12,101,0.7
1629,13,101,1.0
1630,14,101,0.5
1631,15,101,0.6
1632,0,102,0.8
1633,1,102,0.7
1634,2,102,0.6
1635,3,102,0.5
1636,4,102,0.7
1637,5,102,0.9
1638,6,102,0.8
1639,7,102,1.0
1640,8,102,0.4
1641,9,102,0.5
1642,10,102,0.4
1643,11,102,0.3
1644,12,102,0.3
1645,13,102,0.4
1646,14,102,0.8
1647,15,102,0.3
1648,0,103,0.9
1649,1,103,0.8
1650,2,103,0.7
1651,3,103,0.6
1652,4,103,0.9
1653,5,103,0.5
1654,6,103,0.6
1655,7,103,0.8
1656,8,103,0.9
1657,9,103,0.4
1658,10,103,0.5
1659,11,103,0.6
1660,12,103,0.8
1661,13,103,0.9
1662,14,103,0.7
1663,15,103,0.6
1664,0,104,0.9
1665,1,104,0.8
1666,2,104,0.7
1667,3,104,0.6
1668,4,104,0.9
1669,5,104,0.8
1670,6,104,0.7
1671,7,104,0.9
1672,8,104,0.8
1673,9,104,0.5
1674,10,104,0.5
1675,11,104,0.6
1676,12,104,0.7
1677,13,104,0.8
1678,14,104,0.9
1679,15,104,0.7
1680,0,105,0.8
1681,1,105,0.6
1682,2,105,0.4
1683,3,105,0.5
1684,4,105,0.9
1685,5,105,0.3
1686,6,105,0.4
1687,7,105,0.7
1688,8,105,0.8
1689,9,105,0.3
1690,10,105,0.2
1691,11,105,0.3
1692,12,105,0.9
1693,13,105,0.8
1694,14,105,0.7
1695,15,105,0.9
1696,0,106,0.8
1697,1,106,0.9
1698,2,106,0.9
1699,3,106,0.8
1700,4,106,0.7
1701,5,106,0.8
1702,6,106,0.9
1703,7,106,0.7
1704,8,106,0.6
1705,9,106,0.5
1706,10,106,0.5
1707,11,106,0.9
1708,12,106,0.4
1709,13,106,0.5
1710,14,106,0.6
1711,15,106,0.4
1712,0,107,0.8
1713,1,107,0.9
1714,2,107,1.0
1715,3,107,0.7
1716,4,107,0.9
1717,5,107,0.7
1718,6,107,1.0
1719,7,107,0.8
1720,8,107,0.6
1721,9,107,0.5
1722,10,107,0.6
1723,11,107,1.0
1724,12,107,0.5
1725,13,107,0.8
1726,14,107,0.9
1727,15,107,0.7
1728,0,108,0.8
1729,1,108,0.9
1730,2,108,1.0
1731,3,108,0.8
1732,4,108,0.7
1733,5,108,0.6
1734,6,108,0.9
1735,7,108,0.5
1736,8,108,0.6
1737,9,108,0.7
1738,10,108,0.8
1739,11,108,1.0
1740,12,108,0.4
1741,13,108,0.5
1742,14,108,0.6
1743,15,108,0.3
1744,0,109,0.9
1745,1,109,1.0
1746,2,109,0.8
1747,3,109,0.7
1748,4,109,0.9
1749,5,109,0.6
1750,6,109,0.6
1751,7,109,0.8
1752,8,109,0.8
1753,9,109,0.5
1754,10,109,0.4
1755,11,109,0.5
1756,12,109,0.7
1757,13,109,0.8
1758,14,109,0.9
1759,15,109,0.7
1760,0,110,0.9
1761,1,110,1.0
1762,2,110,1.0
1763,3,110,0.9
1764,4,110,0.8
1765,5,110,0.6
1766,6,110,0.7
1767,7,110,0.5
1768,8,110,1.0
1769,9,110,0.5
1770,10,110,0.4
1771,11,110,0.9
1772,12,110,0.6
1773,13,110,1.0
1774,14,110,0.5
1775,15,110,0.5
1776,0,111,0.9
1777,1,111,1.0
1778,2,111,1.0
1779,3,111,0.8
1780,4,111,0.9
1781,5,111,0.7
1782,6,111,0.8
1783,7,111,0.6
1784,8,111,0.8
1785,9,111,0.5
1786,10,111,0.4
1787,11,111,0.9
1788,12,111,0.5
1789,13,111,0.9
1790,14,111,0.6
1791,15,111,0.4
1792,0,112,0.8
1793,1,112,0.9
1794,2,112,0.9
1795,3,112,0.6
1796,4,112,0.8
1797,5,112,0.7
1798,6,112,0.8
1799,7,112,0.7
1800,8,112,0.5
1801,9,112,0.4
1802,10,112,0.3
1803,11,112,0.5
1804,12,112,0.4
1805,13,112,0.6
1806,14,112,0.6
1807,15,112,0.5
1808,0,113,0.9
1809,1,113,1.0
1810,2,113,1.0
1811,3,113,0.9
1812,4,113,0.9
1813,5,113,0.6
1814,6,113,0.7
1815,7,113,0.5
1816,8,113,0.8
1817,9,113,0.4
1818,10,113,0.4
1819,11,113,0.9
1820,12,113,0.5
1821,13,113,0.9
1822,14,113,0.6
1823,15,113,0.4
1824,0,114,0.9
1825,1,114,1.0
1826,2,114,0.9
1827,3,114,0.8
1828,4,114,0.9
1829,5,114,0.4
1830,6,114,0.5
1831,7,114,0.6
1832,8,114,0.7
1833,9,114,0.3
1834,10,114,0.4
1835,11,114,0.8
1836,12,114,0.6
1837,13,114,0.8
1838,14,114,0.7
1839,15,114,0.5
1840,0,115,0.9
1841,1,115,1.0
1842,2,115,0.8
1843,3,115,0.7
1844,4,115,0.8
1845,5,115,0.6
1846,6,115,0.5
1847,7,115,0.7
1848,8,115,0.8
1849,9,115,0.4
1850,10,115,0.3
1851,11,115,0.6
1852,12,115,0.5
1853,13,115,0.9
1854,14,115,0.7
1855,15,115,0.4
1856,0,116,0.5
1857,1,116,0.7
1858,2,116,0.9
1859,3,116,0.6
1860,4,116,0.8
1861,5,116,0.4
1862,6,116,0.8
1863,7,116,0.3
1864,8,116,0.6
1865,9,116,0.5
1866,10,116,0.9
1867,11,116,1.0
1868,12,116,0.2
1869,13,116,0.7
1870,14,116,0.4
1871,15,116,0.3
1872,0,117,0.9
1873,1,117,1.0
1874,2,117,0.8
1875,3,117,0.9
1876,4,117,0.8
1877,5,117,0.6
1878,6,117,0.5
1879,7,117,0.4
1880,8,117,0.8
1881,9,117,0.4
1882,10,117,0.3
1883,11,117,0.9
1884,12,117,0.3
1885,13,117,0.8
1886,14,117,0.4
1887,15,117,0.3
1888,0,118,0.6
1889,1,118,0.4
1890,2,118,0.8
1891,3,118,0.5
1892,4,118,0.9
1893,5,118,0.3
1894,6,118,0.7
1895,7,118,0.4
1896,8,118,0.7
1897,9,118,0.2
1898,10,118,0.5
1899,11,118,0.8
1900,12,118,0.3
1901,13,118,0.9
1902,14,118,0.7
1903,15,118,0.6
1904,0,119,0.8
1905,1,119,0.7
1906,2,119,0.9
1907,3,119,0.6
1908,4,119,0.8
1909,5,119,0.5
1910,6,119,0.6
1911,7,119,0.7
1912,8,119,0.5
1913,9,119,0.4
1914,10,119,0.4
1915,11,119,0.9
1916,12,119,0.3
1917,13,119,0.6
1918,14,119,0.7
1919,15,119,0.3
1920,0,120,0.9
1921,1,120,1.0
1922,2,120,1.0
1923,3,120,0.8
1924,4,120,0.9
1925,5,120,0.6
1926,6,120,0.7
1927,7,120,0.5
1928,8,120,0.8
1929,9,120,0.5
1930,10,120,0.4
1931,11,120,0.9
1932,12,120,0.3
1933,13,120,0.9
1934,14,120,0.5
1935,15,120,0.4
1936,0,121,0.9
1937,1,121,1.0
1938,2,121,0.9
1939,3,121,0.8
1940,4,121,1.0
1941,5,121,0.6
1942,6,121,0.5
1943,7,121,0.6
1944,8,121,0.9
1945,9,121,0.4
1946,10,121,0.3
1947,11,121,0.8
1948,12,121,0.7
1949,13,121,1.0
1950,14,121,0.7
1951,15,121,0.6
1952,0,122,0.9
1953,1,122,1.0
1954,2,122,1.0
1955,3,122,0.8
1956,4,122,0.8
1957,5,122,0.7
1958,6,122,0.9
1959,7,122,0.6
1960,8,122,0.5
1961,9,122,0.4
1962,10,122,0.5
1963,11,122,0.9
1964,12,122,0.3
1965,13,122,0.6
1966,14,122,0.5
1967,15,122,0.3
1968,0,123,0.8
1969,1,123,0.9
1970,2,123,1.0
1971,3,123,0.8
1972,4,123,0.7
1973,5,123,0.9
1974,6,123,1.0
1975,7,123,0.6
1976,8,123,0.5
1977,9,123,0.4
1978,10,123,0.5
1979,11,123,0.9
1980,12,123,0.3
1981,13,123,0.4
1982,14,123,0.6
1983,15,123,0.2
1984,0,124,0.9
1985,1,124,0.8
1986,2,124,0.7
1987,3,124,0.5
1988,4,124,0.8
1989,5,124,1.0
1990,6,124,0.6
1991,7,124,0.9
1992,8,124,0.4
1993,9,124,0.4
1994,10,124,0.3
1995,11,124,0.3
1996,12,124,0.5
1997,13,124,0.5
1998,14,124,0.7
1999,15,124,0.4
2000,0,125,0.3
2001,1,125,0.4
2002,2,125,0.8
2003,3,125,0.7
2004,4,125,0.5
2005,5,125,0.2
2006,6,125,0.9
2007,7,125,0.3
2008,8,125,0.2
2009,9,125,0.6
2010,10,125,0.8
2011,11,125,0.9
2012,12,125,0.1
2013,13,125,0.4
2014,14,125,0.6
2015,15,125,0.2
2016,0,126,0.9
2017,1,126,0.8
2018,2,126,0.8
2019,3,126,0.6
2020,4,126,0.9
2021,5,126,0.7
2022,6,126,0.6
2023,7,126,0.9
2024,8,126,0.5
2025,9,126,0.4
2026,10,126,0.3
2027,11,126,0.5
2028,12,126,0.4
2029,13,126,0.6
2030,14,126,0.7
2031,15,126,0.4
2032,0,127,0.8
2033,1,127,0.9
2034,2,127,0.7
2035,3,127,0.6
2036,4,127,0.8
2037,5,127,0.9
2038,6,127,0.7
2039,7,127,0.8
2040,8,127,0.5
2041,9,127,0.4
2042,10,127,0.5
2043,11,127,0.6
2044,12,127,0.3
2045,13,127,0.6
2046,14,127,0.7
2047,15,127,0.4
2048,0,128,0.8
2049,1,128,0.9
2050,2,128,0.9
2051,3,128,0.7
2052,4,128,0.8
2053,5,128,0.7
2054,6,128,0.8
2055,7,128,0.9
2056,8,128,0.6
2057,9,128,0.5
2058,10,128,0.6
2059,11,128,0.8
2060,12,128,0.4
2061,13,128,0.5
2062,14,128,0.9
2063,15,128,0.4
2064,0,129,0.8
2065,1,129,0.9
2066,2,129,0.7
2067,3,129,0.6
2068,4,129,0.8
2069,5,129,0.4
2070,6,129,0.5
2071,7,129,0.6
2072,8,129,0.9
2073,9,129,0.3
2074,10,129,0.4
2075,11,129,0.5
2076,12,129,0.7
2077,13,129,0.9
2078,14,129,0.6
2079,15,129,0.5
2080,0,130,0.9
2081,1,130,1.0
2082,2,130,0.8
2083,3,130,1.0
2084,4,130,0.7
2085,5,130,0.6
2086,6,130,0.5
2087,7,130,0.5
2088,8,130,0.8
2089,9,130,0.7
2090,10,130,0.4
2091,11,130,0.9
2092,12,130,0.4
2093,13,130,0.6
2094,14,130,0.3
2095,15,130,0.3
2096,0,131,0.6
2097,1,131,0.7
2098,2,131,0.9
2099,3,131,0.5
2100,4,131,0.8
2101,5,131,0.5
2102,6,131,0.8
2103,7,131,0.4
2104,8,131,0.3
2105,9,131,0.4
2106,10,131,0.6
2107,11,131,0.8
2108,12,131,0.2
2109,13,131,0.5
2110,14,131,0.4
2111,15,131,0.3
2112,0,132,0.9
2113,1,132,1.0
2114,2,132,0.8
2115,3,132,0.7
2116,4,132,0.7
2117,5,132,0.9
2118,6,132,0.8
2119,7,132,1.0
2120,8,132,0.6
2121,9,132,0.5
2122,10,132,0.4
2123,11,132,0.4
2124,12,132,0.5
2125,13,132,0.5
2126,14,132,0.6
2127,15,132,0.4
2128,0,133,0.9
2129,1,133,1.0
2130,2,133,0.8
2131,3,133,0.7
2132,4,133,0.8
2133,5,133,0.6
2134,6,133,0.7
2135,7,133,0.5
2136,8,133,0.8
2137,9,133,0.5
2138,10,133,0.4
2139,11,133,0.9
2140,12,133,0.6
2141,13,133,0.8
2142,14,133,0.5
2143,15,133,0.4
2144,0,134,0.9
2145,1,134,0.8
2146,2,134,0.7
2147,3,134,0.6
2148,4,134,0.9
2149,5,134,0.5
2150,6,134,0.6
2151,7,134,0.8
2152,8,134,0.7
2153,9,134,0.4
2154,10,134,0.5
2155,11,134,0.6
2156,12,134,0.5
2157,13,134,0.8
2158,14,134,0.7
2159,15,134,0.6
2160,0,135,0.9
2161,1,135,1.0
2162,2,135,0.8
2163,3,135,0.7
2164,4,135,0.8
2165,5,135,0.7
2166,6,135,0.6
2167,7,135,0.9
2168,8,135,0.8
2169,9,135,0.5
2170,10,135,0.4
2171,11,135,0.6
2172,12,135,0.7
2173,13,135,0.9
2174,14,135,0.8
2175,15,135,0.5
2176,0,136,0.8
2177,1,136,0.7
2178,2,136,0.9
2179,3,136,0.6
2180,4,136,0.8
2181,5,136,0.7
2182,6,136,0.8
2183,7,136,0.6
2184,8,136,0.5
2185,9,136,0.4
2186,10,136,0.5
2187,11,136,0.9
2188,12,136,0.4
2189,13,136,0.7
2190,14,136,0.6
2191,15,136,0.5
2192,0,137,0.9
2193,1,137,1.0
2194,2,137,0.9
2195,3,137,1.0
2196,4,137,0.8
2197,5,137,0.6
2198,6,137,0.5
2199,7,137,0.7
2200,8,137,0.8
2201,9,137,0.4
2202,10,137,0.3
2203,11,137,0.9
2204,12,137,0.5
2205,13,137,0.8
2206,14,137,0.4
2207,15,137,0.3
2208,0,138,0.7
2209,1,138,0.6
2210,2,138,0.9
2211,3,138,0.5
2212,4,138,0.8
2213,5,138,0.4
2214,6,138,0.9
2215,7,138,0.6
2216,8,138,0.5
2217,9,138,0.7
2218,10,138,0.8
2219,11,138,0.9
2220,12,138,0.4
2221,13,138,0.7
2222,14,138,0.8
2223,15,138,0.6
2224,0,139,0.9
2225,1,139,1.0
2226,2,139,0.8
2227,3,139,0.7
2228,4,139,0.9
2229,5,139,0.5
2230,6,139,0.6
2231,7,139,0.7
2232,8,139,0.8
2233,9,139,0.4
2234,10,139,0.3
2235,11,139,0.6
2236,12,139,0.5
2237,13,139,0.9
2238,14,139,0.5
2239,15,139,0.4
2240,0,140,0.8
2241,1,140,0.9
2242,2,140,1.0
2243,3,140,0.7
2244,4,140,0.8
2245,5,140,0.9
2246,6,140,1.0
2247,7,140,0.7
2248,8,140,0.6
2249,9,140,0.5
2250,10,140,0.6
2251,11,140,0.9
2252,12,140,0.4
2253,13,140,0.5
2254,14,140,0.6
2255,15,140,0.4
2256,0,141,0.9
2257,1,141,0.8
2258,2,141,0.7
2259,3,141,0.6
2260,4,141,1.0
2261,5,141,0.4
2262,6,141,0.5
2263,7,141,0.3
2264,8,141,0.9
2265,9,141,0.3
2266,10,141,0.2
2267,11,141,0.6
2268,12,141,0.8
2269,13,141,1.0
2270,14,141,0.6
2271,15,141,0.5
2272,0,142,0.8
2273,1,142,0.9
2274,2,142,0.9
2275,3,142,0.8
2276,4,142,0.8
2277,5,142,0.5
2278,6,142,0.6
2279,7,142,0.4
2280,8,142,0.7
2281,9,142,0.3
2282,10,142,0.4
2283,11,142,0.9
2284,12,142,0.3
2285,13,142,0.8
2286,14,142,0.5
2287,15,142,0.3
2288,0,143,0.8
2289,1,143,0.9
2290,2,143,0.8
2291,3,143,0.7
2292,4,143,0.7
2293,5,143,0.9
2294,6,143,0.8
2295,7,143,0.8
2296,8,143,0.6
2297,9,143,0.5
2298,10,143,0.4
2299,11,143,0.5
2300,12,143,0.3
2301,13,143,0.5
2302,14,143,0.6
2303,15,143,0.4
2304,0,144,0.8
2305,1,144,0.9
2306,2,144,0.7
2307,3,144,0.6
2308,4,144,0.8
2309,5,144,0.5
2310,6,144,0.6
2311,7,144,0.4
2312,8,144,0.7
2313,9,144,0.5
2314,10,144,0.4
2315,11,144,0.6
2316,12,144,0.3
2317,13,144,0.7
2318,14,144,0.4
2319,15,144,0.3
2320,0,145,0.9
2321,1,145,1.0
2322,2,145,1.0
2323,3,145,0.8
2324,4,145,0.9
2325,5,145,0.6
2326,6,145,0.7
2327,7,145,0.5
2328,8,145,0.7
2329,9,145,0.5
2330,10,145,0.4
2331,11,145,0.9
2332,12,145,0.4
2333,13,145,0.8
2334,14,145,0.6
2335,15,145,0.3
2336,0,146,0.8
2337,1,146,0.9
2338,2,146,1.0
2339,3,146,0.7
2340,4,146,0.8
2341,5,146,0.9
2342,6,146,1.0
2343,7,146,0.8
2344,8,146,0.6
2345,9,146,0.5
2346,10,146,0.4
2347,11,146,0.9
2348,12,146,0.5
2349,13,146,0.6
2350,14,146,0.7
2351,15,146,0.5
2352,0,147,0.8
2353,1,147,0.9
2354,2,147,0.9
2355,3,147,0.7
2356,4,147,0.8
2357,5,147,0.7
2358,6,147,0.8
2359,7,147,0.9
2360,8,147,0.6
2361,9,147,0.5
2362,10,147,0.6
2363,11,147,0.7
2364,12,147,0.5
2365,13,147,0.7
2366,14,147,0.9
2367,15,147,0.6
2368,0,148,0.9
2369,1,148,1.0
2370,2,148,0.9
2371,3,148,0.8
2372,4,148,0.7
2373,5,148,1.0
2374,6,148,0.8
2375,7,148,0.7
2376,8,148,0.6
2377,9,148,0.5
2378,10,148,0.4
2379,11,148,0.6
2380,12,148,0.4
2381,13,148,0.5
2382,14,148,0.6
2383,15,148,0.3
2384,0,149,0.9
2385,1,149,1.0
2386,2,149,0.8
2387,3,149,0.7
2388,4,149,0.8
2389,5,149,0.6
2390,6,149,0.5
2391,7,149,0.7
2392,8,149,0.6
2393,9,149,0.4
2394,10,149,0.3
2395,11,149,0.6
2396,12,149,0.4
2397,13,149,0.7
2398,14,149,0.5
2399,15,149,0.4
2400,0,150,0.9
2401,1,150,1.0
2402,2,150,0.8
2403,3,150,0.7
2404,4,150,0.9
2405,5,150,0.4
2406,6,150,0.5
2407,7,150,0.6
2408,8,150,0.8
2409,9,150,0.3
2410,10,150,0.2
2411,11,150,0.7
2412,12,150,0.3
2413,13,150,0.9
2414,14,150,0.5
2415,15,150,0.4
2416,0,151,0.8
2417,1,151,0.7
2418,2,151,0.5
2419,3,151,0.4
2420,4,151,0.8
2421,5,151,0.6
2422,6,151,0.5
2423,7,151,0.7
2424,8,151,0.8
2425,9,151,0.4
2426,10,151,0.3
2427,11,151,0.4
2428,12,151,0.9
2429,13,151,0.8
2430,14,151,0.7
2431,15,151,0.9
2432,0,152,0.9
2433,1,152,1.0
2434,2,152,0.8
2435,3,152,0.7
2436,4,152,0.8
2437,5,152,0.9
2438,6,152,0.7
2439,7,152,0.8
2440,8,152,0.7
2441,9,152,0.5
2442,10,152,0.4
2443,11,152,0.6
2444,12,152,0.5
2445,13,152,0.6
2446,14,152,0.7
2447,15,152,0.5
2448,0,153,0.9
2449,1,153,1.0
2450,2,153,0.8
2451,3,153,0.7
2452,4,153,0.8
2453,5,153,0.5
2454,6,153,0.5
2455,7,153,0.6
2456,8,153,0.9
2457,9,153,0.4
2458,10,153,0.3
2459,11,153,0.6
2460,12,153,0.7
2461,13,153,0.9
2462,14,153,0.4
2463,15,153,0.5
2464,0,154,0.9
2465,1,154,1.0
2466,2,154,0.8
2467,3,154,0.7
2468,4,154,0.9
2469,5,154,0.6
2470,6,154,0.6
2471,7,154,0.7
2472,8,154,0.8
2473,9,154,0.5
2474,10,154,0.4
2475,11,154,0.6
2476,12,154,0.5
2477,13,154,0.9
2478,14,154,0.7
2479,15,154,0.5
2480,0,155,0.8
2481,1,155,0.9
2482,2,155,1.0
2483,3,155,0.7
2484,4,155,0.8
2485,5,155,1.0
2486,6,155,1.0
2487,7,155,0.9
2488,8,155,0.6
2489,9,155,0.7
2490,10,155,0.6
2491,11,155,0.8
2492,12,155,0.5
2493,13,155,0.6
2494,14,155,0.7
2495,15,155,0.5
2496,0,156,0.7
2497,1,156,0.8
2498,2,156,0.9
2499,3,156,0.6
2500,4,156,0.8
2501,5,156,0.7
2502,6,156,1.0
2503,7,156,0.6
2504,8,156,0.5
2505,9,156,0.5
2506,10,156,0.6
2507,11,156,0.9
2508,12,156,0.4
2509,13,156,0.6
2510,14,156,0.7
2511,15,156,0.5
2512,0,157,0.8
2513,1,157,0.7
2514,2,157,0.9
2515,3,157,0.6
2516,4,157,0.8
2517,5,157,0.5
2518,6,157,0.7
2519,7,157,0.6
2520,8,157,0.9
2521,9,157,0.4
2522,10,157,0.5
2523,11,157,0.8
2524,12,157,0.3
2525,13,157,0.9
2526,14,157,0.6
2527,15,157,0.4
2528,0,158,0.9
2529,1,158,0.8
2530,2,158,0.9
2531,3,158,0.7
2532,4,158,0.8
2533,5,158,0.6
2534,6,158,0.7
2535,7,158,0.5
2536,8,158,0.7
2537,9,158,0.6
2538,10,158,0.5
2539,11,158,0.9
2540,12,158,0.4
2541,13,158,0.8
2542,14,158,0.5
2543,15,158,0.4
2544,0,159,0.9
2545,1,159,0.9
2546,2,159,0.8
2547,3,159,0.7
2548,4,159,0.8
2549,5,159,0.7
2550,6,159,0.6
2551,7,159,0.8
2552,8,159,0.6
2553,9,159,0.5
2554,10,159,0.4
2555,11,159,0.5
2556,12,159,0.3
2557,13,159,0.6
2558,14,159,0.7
2559,15,159,0.3
2560,0,160,0.8
2561,1,160,0.9
2562,2,160,0.7
2563,3,160,0.6
2564,4,160,0.8
2565,5,160,0.8
2566,6,160,0.7
2567,7,160,0.9
2568,8,160,0.5
2569,9,160,0.4
2570,10,160,0.3
2571,11,160,0.5
2572,12,160,0.4
2573,13,160,0.6
2574,14,160,0.7
2575,15,160,0.4
2576,0,161,0.8
2577,1,161,0.7
2578,2,161,0.6
2579,3,161,0.5
2580,4,161,0.7
2581,5,161,0.6
2582,6,161,0.5
2583,7,161,0.9
2584,8,161,0.6
2585,9,161,0.5
2586,10,161,0.4
2587,11,161,0.3
2588,12,161,0.8
2589,13,161,0.6
2590,14,161,0.8
2591,15,161,0.7
2592,0,162,0.9
2593,1,162,1.0
2594,2,162,0.9
2595,3,162,0.8
2596,4,162,0.9
2597,5,162,0.6
2598,6,162,0.7
2599,7,162,0.6
2600,8,162,0.8
2601,9,162,0.5
2602,10,162,0.4
2603,11,162,0.8
2604,12,162,0.5
2605,13,162,0.9
2606,14,162,0.7
2607,15,162,0.5
2608,0,163,0.8
2609,1,163,0.9
2610,2,163,0.7
2611,3,163,0.6
2612,4,163,0.5
2613,5,163,0.8
2614,6,163,0.6
2615,7,163,0.7
2616,8,163,0.4
2617,9,163,0.3
2618,10,163,0.3
2619,11,163,0.5
2620,12,163,0.4
2621,13,163,0.5
2622,14,163,0.4
2623,15,163,0.3
2624,0,164,0.9
2625,1,164,0.8
2626,2,164,0.7
2627,3,164,0.6
2628,4,164,1.0
2629,5,164,0.4
2630,6,164,0.5
2631,7,164,0.6
